2920,4775
1584,643
272,1879
5824,4411
5440,4412
3776,2205
7088,3189
976,4601
816,1883
2624,379
1568,3236
5896,3289
2816,2567
3160,786
3448,274
2056,172
1376,4900
568,3947
2440,787
2680,5153
5568,3054
2232,789
4640,1901
2344,3055
584,5350
2208,4778
4624,1843
1712,791
2104,2210
3176,583
264,792
6256,584
3656,1211
2560,3058
3112,4627
6856,2006
2096,2705
1000,3197
328,1895
3344,1498
1360,3060
3232,180
2400,1638
800,181
5280,4212
4880,4163
2072,4781
5024,4420
5696,3198
648,3063
2520,4607
3920,4609
792,446
2432,384
6784,385
5616,183
7056,184
3464,2223
5232,5165
416,5307
3768,1900
6624,186
6056,1284
1160,5166
5904,1901
680,798
1648,3066
2216,3952
6992,588
6000,3954
3432,3632
3608,1905
5296,15
6416,3633
5104,4784
5560,189
4472,3634
2576,2231
2048,2232
4024,3635
1536,4611
4872,3070
4616,3955
6432,4219
2264,801
2504,3956
5424,4613
2064,46
6848,3073
6744,2850
880,3885
5848,4920
6768,5265
1544,3075
384,4108
6761,4614
4337,3789
5929,2581
7041,3960
1721,972
4401,2244
5537,3346
5593,3963
3809,2246
7081,2247
1,783
4233,2345
4065,4791
4281,1809
5969,612
5081,1200
5145,3120
7025,1387
1393,2249
2305,3644
6593,2252
6097,4439
5001,4440
321,3967
577,1513
5641,3646
6737,4777
801,2255
5713,804
3449,1394
6065,1391
6121,3208
2081,4443
4089,4620
4657,2258
489,4792
4225,810
4937,774
4425,1348
4481,4448
2929,2593
929,5315
1377,2261
3161,2221
1961,78
1689,3651
1505,1399
1297,4944
5481,1398
3537,2598
1049,1953
2721,2265
3513,2264
3177,5327
2657,2266
4577,3213
1945,2106
2897,4230
5601,1207
1825,769
5385,4630
5889,1208
1017,4231
4897,1406
6921,151
7113,1027
2865,1407
9,4613
6577,4604
6457,5078
4745,4779
4465,1028
3969,2607
5393,1386
1289,2270
3169,1602
1225,1212
5273,3976
6833,814
1641,4234
4201,2040
2649,4636
3641,1033
3457,1213
3761,1032
5329,152
4817,4236
3049,1034
4537,460
1977,4235
6561,3358
961,1082
6585,3359
5825,613
3825,2615
2193,4965
4553,3661
5721,2275
6881,1215
2961,2277
6865,3662
6345,4237
417,821
3017,2619
3201,1414
7017,2621
1337,2622
2529,3267
3737,825
3497,3982
5009,1039
6521,5384
1673,2624
3417,5242
1849,2627
4985,1849
1065,2628
6337,1218
5129,2286
6417,2629
2017,5094
6329,4650
905,1418
6281,2631
4825,2632
6777,3988
2281,832
6497,2356
1369,2291
601,2734
2713,3387
2361,833
393,2290
5161,1223
33,3491
4625,1224
6233,834
3025,3364
6321,5142
5553,4984
6905,836
4369,837
1537,3365
177,3598
2985,1228
6969,21
4913,4242
2641,5321
1321,3367
1481,1499
4025,3226
121,2711
4641,5200
4129,4990
6889,3994
1697,4655
3569,746
5497,893
5049,4244
6945,842
4585,4466
4153,4949
3217,2642
1177,5267
4449,1231
2393,4468
305,843
5065,948
1417,845
5265,2644
6745,3371
5073,846
569,3999
1009,3370
689,2776
1185,3998
6409,1232
5985,5276
6041,669
4289,4477
5017,1234
3529,1235
857,2313
2409,4002
2737,1433
1257,4248
4305,3950
7049,2648
3617,1052
2513,2164
5249,3231
5441,2651
6241,3233
2297,691
3281,2656
3993,4003
3033,5369
3337,4486
249,51
3073,4663
257,1055
2801,1239
3713,3673
1777,2657
2321,371
4905,850
2497,174
1561,1436
209,3674
5401,2314
129,4665
4697,4005
769,3377
1545,5051
2033,4924
1905,2662
4729,852
6369,2316
4705,1242
729,2664
3137,2317
3113,2663
6913,4667
2121,4254
1793,4492
5753,2324
5217,5056
5089,2666
6385,4009
977,4012
4097,1643
1769,2327
1609,2668
217,4019
4489,1060
5801,2669
1865,857
5961,858
2665,5173
6033,1675
2425,2817
1809,3678
721,4671
3009,2678
4593,2672
4161,4015
985,4672
2697,1248
5585,1064
3129,2676
7009,3243
1265,2474
6441,3682
5657,4259
6425,3244
1681,861
897,4498
2937,2680
4345,1445
809,4939
3793,2337
6785,4828
3273,2682
841,5068
5185,1446
6249,4674
4513,3781
3857,2338
5937,3685
1937,2683
2561,3361
2113,4503
1145,1448
5617,1449
6009,3686
2809,2341
633,4677
1033,1450
4249,2685
161,4017
1817,3687
4049,4679
3105,868
3785,2343
313,2686
2689,2345
3097,8
2137,4947
2473,2689
2169,4018
5025,871
1129,3391
3345,873
337,4020
4217,5278
1529,3068
441,968
3977,1454
2585,1070
401,1581
3873,2349
1345,495
3321,3690
585,1455
2185,4022
5033,191
5849,2583
3609,2697
2673,2356
6297,1071
2481,439
5449,1121
2889,876
3897,281
1569,2357
5761,3696
5857,125
1209,879
3921,4839
6401,880
5505,1458
2537,2359
2761,1459
1057,4265
3929,4509
457,5110
3257,2361
817,3697
1857,1460
2577,3395
5409,5178
5153,3699
6057,4266
6617,2365
2705,685
2161,4058
353,4845
6081,4267
6929,2732
65,3873
865,2704
3225,2705
4361,1079
913,2366
6689,3289
2129,2654
6209,4025
497,885
1473,4512
2873,2706
5809,2370
1785,4972
969,5006
1281,1464
3817,4027
145,3703
1705,2708
2217,2710
4665,4847
3481,5310
5529,1467
673,1466
6177,3705
4521,3257
1897,1035
5633,1084
4609,2715
5281,2714
6145,856
169,4029
1497,4271
4313,2711
4185,4433
3745,2717
25,4519
4569,4848
545,3107
5233,4696
1153,4030
2449,5193
1577,2718
6225,3400
833,1266
6713,2376
825,2720
1617,1074
4009,1468
6201,3401
5993,3709
993,4707
5369,2723
3121,3260
1713,2381
6545,5100
4105,893
3649,4986
4777,2384
4017,1077
5913,5062
2153,2886
6897,999
2105,1097
3913,1471
6633,2727
2553,4031
5361,4853
4721,4032
1465,1474
3841,2389
4649,2457
1953,1272
1457,12
5953,1099
6697,3404
5665,4999
2417,3264
5241,2392
6313,3405
4681,4716
97,4278
6753,5283
281,332
753,2393
3689,2734
6137,4036
1513,3406
2329,1434
3193,1478
4257,4525
6977,3266
1521,2404
3633,263
777,3283
1841,3717
1201,3269
1753,5112
1137,3407
3393,1480
5897,3722
6569,1532
5881,3270
5513,1109
4977,4786
1921,2736
2313,3408
2073,2405
6641,1484
5905,574
3209,1758
6825,911
369,2407
5417,4923
4145,3274
3433,3726
5865,1115
3465,4616
6609,689
6505,913
4457,500
1329,2740
1073,2741
201,4790
6857,1487
5457,1486
3753,2413
4801,2414
6793,3170
3577,25
17,1583
3409,2337
2785,4999
2049,972
4601,1979
5625,2749
6673,2746
4297,4916
4169,2750
1601,4441
6129,2751
3353,3729
1097,3730
5697,1288
6649,4193
1889,3276
6953,1286
6273,3733
3985,2421
6113,1490
6937,4132
1409,3735
3937,1492
4969,4349
5569,2831
3721,2755
5577,896
5353,5337
3385,5385
1425,148
4849,2523
2337,2760
2617,3413
6265,1290
6657,1497
5337,3641
1553,4054
2857,921
81,2766
4033,3738
4809,1369
1241,2765
1801,5264
1217,4625
345,2705
649,2771
1873,2427
2089,4549
6537,2430
5225,3281
3289,2775
1833,2892
4889,5017
505,2777
3593,2433
1025,4798
4209,5273
3505,924
4633,3740
6185,2438
2009,2003
7001,925
5169,3415
3001,2780
3705,2440
3665,4455
849,2439
4377,4737
553,3598
3145,5331
1433,4290
4353,1127
6993,610
3953,2785
4857,1296
5689,928
329,1503
5425,2441
5465,3744
1353,3286
73,109
665,806
6193,2388
4081,3745
4241,1302
2025,2446
1585,4804
5321,2125
3249,4292
5785,4456
3585,2507
5289,1525
3441,1303
2953,3421
6817,933
7089,3422
3889,4060
4993,934
7057,2453
5177,1508
193,2454
6481,4293
6305,2451
265,3751
937,850
513,2455
5945,359
4041,1628
2753,1132
2905,3423
2633,1135
5737,5180
5921,935
2433,4459
2441,4644
3305,1307
2881,1308
6729,1509
3185,1403
2545,4061
449,1283
3777,2797
6049,4460
4121,3598
7073,2465
2729,3425
89,3755
241,1135
6681,2798
481,3427
3057,402
2041,1313
4921,4722
5113,1314
1729,1315
4393,4461
737,5280
2257,2657
6257,1141
3521,1317
6017,3297
7097,2469
2993,5095
3553,5194
3401,18
4617,4295
6601,939
561,1143
6001,1260
705,1513
1081,3761
5257,4653
2401,1515
1745,4787
2265,5371
1233,2227
4881,1319
4961,3300
6873,2791
785,4069
5313,945
5977,4463
5209,1323
4561,622
4409,1520
2001,4988
1737,4814
2569,2811
5057,2812
1121,4705
1089,4072
6769,948
6625,1521
3865,3437
3089,5366
2057,1327
385,1146
1913,1147
4497,4815
2777,5027
2345,1107
4385,2483
273,2481
2609,3766
4945,4471
6809,4470
3561,3440
4753,1523
4113,2823
6433,4478
6105,952
6161,2824
2457,1525
1385,1148
4953,4481
4841,2827
921,4397
5201,5214
1657,1149
3329,954
3881,955
5769,3443
2241,5000
3801,5220
3601,845
5433,2831
4057,2486
2505,3543
3769,4818
4785,3445
2945,4487
3065,3772
5873,959
2745,2833
7121,4819
361,960
2273,5291
6985,4457
433,3446
881,4822
609,2285
4193,1996
297,1338
1305,1532
5745,2836
641,1419
529,3312
1625,4489
5841,1342
473,3450
5521,2317
4001,3727
1449,1552
185,3802
2145,4668
3625,4307
3673,2497
1441,843
5121,2847
2209,3219
2913,1534
2921,4308
6361,1535
5681,2502
6961,2848
5609,963
4673,4930
1881,1539
5345,107
5137,1540
2377,5061
5673,1347
681,3315
697,1804
945,5178
6465,3020
2969,3453
2385,1143
2793,4673
5545,1541
3729,1162
3657,2510
113,1283
2225,4080
6393,5287
3905,5341
4329,732
3369,1350
2601,5292
5649,3464
3945,4081
1969,4938
4865,968
2593,2511
137,4224
953,283
5833,1869
4137,3567
3297,969
3849,3785
6073,5199
5377,1167
793,4356
2825,2897
761,2860
57,4084
5793,5269
3473,2517
5097,1550
4321,3457
3313,3458
1193,4950
49,566
5729,1357
2249,5208
3697,1358
2625,1174
4417,1818
3241,974
3425,1686
5193,4835
5705,2526
4873,1175
4441,2536
1161,1252
6849,2530
4713,3789
3081,1360
3489,4759
1489,2538
2849,452
889,2871
4689,3771
6449,4184
1273,1552
4929,1375
1113,1554
2177,1555
1401,1180
745,2415
4273,2539
4473,4319
1649,1118
4073,2876
593,4089
3833,4510
153,4841
2097,4090
4265,158
289,1364
6025,4091
105,2752
1665,1559
625,1182
2833,4844
2489,5268
3377,1738
3961,1409
4833,3059
4433,3799
5297,3800
6721,2883
1169,1400
2065,3328
6289,3466
5105,4517
2817,4096
2977,4095
657,2885
713,4700
41,4097
409,1658
4545,3804
6473,1368
6089,2550
6841,3806
617,3469
2521,988
2201,266
3041,4705
1361,1566
6489,2888
6529,2987
2769,3471
6513,4943
4793,5097
4737,990
3545,4101
425,3333
1313,3809
2369,885
5561,1568
6169,2482
1993,4520
225,3473
6377,460
5041,994
5489,3475
3153,2893
465,4987
4505,1373
4529,2559
4761,4850
5473,1374
6705,4152
7105,2895
6801,5105
1633,2896
3681,4329
3361,1000
2233,1376
6665,2897
7065,4225
4769,2563
873,4103
1041,1272
1929,4104
7033,1190
1593,5370
2841,1575
4177,1004
1001,3814
6353,4856
5305,3017
3265,1007
3233,2569
6553,5365
521,1193
1105,4330
2465,2570
2289,1010
233,4526
6153,4331
537,4527
1985,4718
2681,3342
1249,5111
1761,5225
5777,1308
6217,2150
377,4720
5817,1381
2353,2903
7002,5360
4018,1912
1410,1584
2002,5079
2354,3477
3066,389
6754,4864
4714,4879
586,1916
4890,1296
5618,1
5354,142
466,1099
1338,194
6410,5228
5202,1674
226,1919
1466,4868
3706,87
2850,1923
4402,3079
2506,1589
3002,2247
450,2911
2594,3826
1282,197
2010,198
6778,3
2346,5312
3306,1926
5802,4731
3650,3072
5122,851
6330,1929
4642,1930
6538,395
2602,3344
3282,199
6642,2915
2938,4727
5554,1932
6450,2918
6178,5179
1386,4642
58,599
3922,4111
1202,8
5754,2920
7034,4112
2706,9
7098,3829
5090,4345
3858,400
338,2117
2330,764
5506,11
5178,5380
6818,401
5898,3482
1714,5129
6298,1936
1970,3085
4226,402
1098,1607
6042,4541
2634,2595
754,841
5938,4349
266,4113
834,2922
4674,2736
4418,2189
5746,5301
2618,4733
4106,3484
5058,204
2762,405
5850,404
3418,802
506,4089
7050,1944
5914,1270
3722,17
3146,3702
2626,4114
3490,19
3834,3089
6074,4885
5522,2928
6674,2929
2034,1418
4450,607
6498,3556
6234,4449
5282,3092
4562,1612
1186,4548
4306,4352
3434,209
4770,212
1906,1615
2746,2514
6306,4086
5826,1951
1674,1355
4682,4117
3986,4740
34,612
5394,3845
2578,2933
2306,27
6202,3097
3018,2936
2378,1954
1042,3490
5082,2934
682,217
7090,219
1826,4742
4338,1795
6426,616
1682,5149
5234,788
4498,2109
74,3493
1226,4483
1602,220
874,371
3298,2938
2074,3849
162,28
1106,1967
3794,4359
1850,4358
5690,620
7074,1630
6898,1629
2770,4744
1218,5235
4538,752
994,418
890,3464
4258,31
6722,4362
1922,4770
2946,1971
5170,3495
1538,4747
3602,2941
3546,4748
1762,4560
1690,4561
4834,1974
2178,1634
6850,4586
6762,4904
6122,4120
6970,421
498,3004
6994,1975
114,715
306,1635
2210,5122
1498,225
4954,1637
282,2770
3266,5158
3202,3851
2186,2077
6266,3103
4730,426
298,1638
4746,1979
5930,2360
4266,3852
5442,825
6602,1640
5186,4126
4410,3105
6802,1246
770,1643
3754,4735
5954,38
5154,1986
4162,3500
6106,1987
362,2785
3658,430
5258,1649
1066,3065
2514,1651
6066,1650
5050,3106
5498,230
7066,4294
290,3107
1354,627
818,4373
714,233
1290,4372
5882,2490
2026,1099
1898,925
4602,646
2426,993
922,1656
6738,234
1050,4375
6258,4376
4826,4757
4986,41
6474,1448
1170,1998
4234,630
4282,945
42,3596
3554,4568
2930,4626
1730,5318
1914,2318
6626,3506
5434,5260
6354,4759
6938,2003
3930,4132
3946,1662
4010,2004
1938,3508
1002,3854
2322,1663
930,1666
3274,3855
6810,2007
2914,2008
66,2009
906,438
138,420
3914,1668
1706,240
6290,3511
5250,638
3314,3112
530,5116
4810,48
4930,3513
1418,3514
5346,3515
3498,3111
1866,3517
3354,2012
2434,4137
6322,4894
3810,1670
1858,5357
7026,243
5018,2438
5874,49
4802,3520
4434,2125
1242,2015
5570,439
3842,5311
6834,643
330,5361
6826,645
482,1679
5738,341
2906,1674
2586,2283
6378,647
3330,443
4290,2016
3186,2964
6522,246
3170,3524
850,1724
3938,3525
3530,247
194,885
4786,1682
2194,1680
5074,446
2570,649
5386,4139
1130,3114
858,4584
5610,3528
2338,1684
658,447
5730,2024
738,1686
6658,448
6770,2965
6002,59
722,3115
1842,95
1930,60
2818,61
3090,4769
3154,4390
3370,5372
5642,3139
3378,1695
6882,955
6490,1697
354,4768
4906,2029
5530,1645
5146,4392
106,2989
4330,3102
5842,175
322,3533
3338,1698
2642,5355
3714,2034
4794,5024
2802,451
218,568
274,67
4026,657
4482,2125
2666,1701
5922,1702
2682,662
3882,4395
7018,4889
2546,2037
2474,1691
4122,4943
4626,2038
1642,1704
3394,4400
6922,455
6666,4401
3826,666
5106,74
6914,3932
1578,257
3474,75
3786,970
2994,5166
3034,4147
1562,669
1370,1578
5698,4146
5306,4773
618,1708
3242,3127
3762,4907
3618,260
7082,2970
2986,670
4314,2239
3466,5145
5594,474
1738,671
3010,77
1074,262
5858,674
1802,79
1818,3508
2170,3924
2418,677
1626,3544
2386,460
5066,5150
5194,268
2962,3130
90,3545
418,5305
3690,2972
18,2973
5626,3546
1114,517
1794,4666
3050,2974
1618,3625
1722,1720
4194,2049
6554,679
4170,4414
3218,1327
6650,462
5322,812
4570,2051
370,3171
5602,1724
538,566
6746,2054
4298,4837
4850,4779
4042,2056
250,4691
5242,4605
690,2060
3818,2978
6058,4905
1450,467
1778,2794
2,683
4138,3555
1234,4004
6978,684
1138,2061
554,4418
2538,3838
946,3937
3250,472
6098,2981
426,2982
4962,947
1554,3137
2290,1731
978,89
746,281
2042,1253
242,1111
938,4154
1890,5082
3290,4817
2898,473
2970,3138
1322,2986
5466,5253
2114,4913
4346,475
4114,3305
2890,93
2482,802
2082,2070
410,817
3346,96
2058,97
5474,1808
3906,1735
3770,98
1482,2149
6050,5170
5818,478
2674,4427
6594,2073
210,99
4034,2074
2658,1740
2722,4449
642,1742
1530,1743
3954,288
2154,479
5682,3913
3994,102
3162,4922
5810,5047
6242,35
778,3564
6402,1747
386,5114
4738,4694
5586,1333
2242,105
1426,3892
1786,4533
2498,1748
5538,1099
6786,1751
1330,1750
4938,4215
986,1691
3362,1752
346,698
5866,3527
146,4333
514,3568
5298,4667
1570,295
4778,484
1162,140
5722,4538
1658,485
810,1335
2234,4335
2362,4722
3746,1756
5946,1785
3130,486
1882,4724
2778,172
5314,2090
2202,2189
954,2091
4594,106
3258,181
3538,2094
5962,1760
2138,4337
6842,4725
1754,3897
1058,4338
4866,4726
842,1763
6314,305
626,709
6282,306
6634,710
2266,2095
2298,2997
2882,2277
6154,3145
434,4342
4994,896
4362,3900
6706,4460
2250,4341
4722,5125
4882,491
1250,2096
6714,4343
2874,3000
5266,418
2554,712
698,5127
3970,3574
962,2097
1010,1226
4658,3901
98,3003
1402,39
5482,1774
4098,4731
1946,4732
2370,113
2090,716
2610,718
6562,1775
3730,3580
3866,4544
5450,1410
2786,2102
2410,5215
2402,1533
5634,312
6866,3004
3210,4545
4178,3585
122,1778
3058,5255
5410,23
4474,3586
5426,4887
1834,3903
6954,501
2130,2680
3610,318
1770,720
6018,5351
5042,5258
4050,2110
5026,118
7114,3153
794,4550
5490,5140
4394,1784
5994,504
2394,1474
4386,1785
3666,3007
4618,3008
6890,2115
1210,2116
786,508
602,4741
4874,2117
4210,4991
1146,4171
474,201
5114,326
5098,1793
1994,3487
1178,4894
6082,4355
650,1283
3042,4839
4074,511
730,5230
6506,329
3322,5231
402,3156
4130,4453
5370,4882
5290,4995
1266,125
4378,2125
3514,2127
4066,729
6530,1526
2490,3305
1298,678
4186,514
1258,1802
6034,3158
3978,4329
1346,1803
2122,2129
3226,1804
2098,4306
1874,1807
5330,5119
3114,331
2866,2132
3890,4556
2738,2867
4754,1810
3458,4366
6930,685
6986,3161
674,2137
914,1785
378,3018
1306,3916
1154,732
5906,3918
26,489
7106,5159
3898,519
6418,132
4818,1816
3410,734
1362,521
5674,1262
2562,4562
3778,522
6482,1000
2146,350
3386,4814
5714,3598
1978,4369
4698,4176
6578,524
6026,1121
634,1822
5650,4178
6698,1824
2162,3921
5210,4752
4898,1420
10,339
3674,527
6610,140
6570,528
3578,2144
5762,4755
2218,2055
562,3924
1378,3602
4522,744
2690,471
5658,1827
4546,1829
6138,3017
3482,533
490,668
3570,3168
6458,5171
4858,3030
258,4182
314,4183
4154,2149
6946,2150
2314,1352
5130,4570
3138,2494
6546,2670
3402,2151
5770,1835
3098,4022
826,534
3194,1793
234,1836
2282,3876
3178,1839
3106,2160
762,3035
5338,3059
1434,144
130,145
2258,2155
2466,231
6362,671
1546,3171
5362,646
3874,4185
3562,537
1314,1547
170,347
1666,896
2858,52
4610,4186
5162,3014
6218,541
4058,757
3594,3173
2450,4578
3082,545
2714,1847
